Date,SR ID,Route Name,Shop Name,Visit Start,Visit End,GPS Status,Product Category,SKU Name,Qty (Pcs),Unit Price,Total Val,Stock in Shop,Order Status,Payment Mode,Shop ID,Order ID,Distributor Name,Latitude,Longitude,Return Order,SR Daily Target
30-Mar-26,SR-40,Chittagong,Omar Store,12:00:56,12:16:17,Matched,Furniture,RFL Plastic Table,19,4678,88882,20,Pending,Credit,SHOP-9185,ORD-206855,Narayanganj Hub,22.3569,91.7832,No,60000
01-Mar-26,SR-87,Chittagong,Al Madina Shop,10:42:51,11:05:24,Matched,Electronics,Vision LED TV 43,24,1983,47592,10,Confirmed,Credit,SHOP-7252,ORD-406953,Gazipur Distributor,22.3569,91.7832,No,50000
01-Mar-26,SR-5,Narayanganj,Green Valley Shop,10:29:13,10:55:10,Matched,Furniture,RFL Plastic Table,10,3667,36670,1,Confirmed,bKash,SHOP-1318,ORD-603568,Gazipur Distributor,23.6238,90.5,No,40000
16-Mar-26,SR-25,Chittagong,Azad Store,13:09:58,13:21:45,Matched,Kitchenware,RFL Spice Box,12,692,8304,14,Confirmed,Nagad,SHOP-6887,ORD-646769,Narayanganj Hub,22.3569,91.7832,No,50000
12-Mar-26,SR-34,Savar,Sadia Store,11:53:06,12:18:41,Weak,Plastics,RFL 20L Bucket,4,3500,14000,58,Cancelled,Cash,SHOP-6202,ORD-201853,Dhaka North Depot,23.8583,90.2667,No,30000
03-Mar-26,SR-15,Uttara-3,Azad Store,13:20:42,13:26:19,Matched,Electronics,Vision LED TV 43,22,3484,76648,33,Confirmed,Nagad,SHOP-2997,ORD-170611,Chittagong Depot,23.8759,90.3795,No,30000
19-Mar-26,SR-64,Mirpur-1,Amin Variety,14:31:16,14:44:31,Matched,Electronics,Vision Fan,4,5410,21640,22,Confirmed,bKash,SHOP-5938,ORD-407498,Gazipur Distributor,23.8041,90.3556,No,30000
17-Mar-26,SR-63,Mohammadpur,Al Madina Shop,12:51:22,13:05:37,Matched,Household,RFL Mop Set,7,5596,39172,3,Confirmed,Credit,SHOP-8307,ORD-715717,Chittagong Depot,23.757,90.358,No,40000
14-Mar-26,SR-119,Narayanganj,Hasan Traders,15:23:37,15:36:45,Matched,Household,RFL Laundry Basket,16,5597,89552,47,Confirmed,Credit,SHOP-9798,ORD-919389,Dhaka North Depot,23.6238,90.5,No,30000
11-Mar-26,SR-100,Uttara-10,Omar Store,09:47:53,09:59:56,Matched,Plastics,RFL 20L Bucket,21,5922,124362,28,Confirmed,Cash,SHOP-5272,ORD-350327,Chittagong Depot,23.8738,90.3984,No,50000
28-Mar-26,SR-74,Savar,Azad Store,12:12:36,12:21:29,Weak,Furniture,RFL Plastic Table,10,4031,40310,26,Confirmed,bKash,SHOP-6174,ORD-977593,Dhaka North Depot,23.8583,90.2667,No,40000
27-Mar-26,SR-35,Savar,Green Valley Shop,10:28:52,10:48:54,Matched,Electronics,Vision LED TV 32,9,960,8640,24,Confirmed,bKash,SHOP-3043,ORD-975770,Gazipur Distributor,23.8583,90.2667,No,50000
10-Mar-26,SR-128,Dhanmondi,Brothers Store,09:48:50,09:56:29,Not Matched,Furniture,RFL Plastic Table,12,5001,60012,9,Cancelled,bKash,SHOP-7633,ORD-234908,Gazipur Distributor,23.7461,90.3742,No,50000
28-Mar-26,SR-62,Mirpur-1,Bismillah Store,09:42:45,10:06:37,Weak,Furniture,RFL Dining Table,13,694,9022,50,Confirmed,Credit,SHOP-4351,ORD-109096,Narayanganj Hub,23.8041,90.3556,No,40000
03-Mar-26,SR-136,Narayanganj,Hasan Traders,14:50:20,15:07:12,Matched,Furniture,RFL Dining Table,23,2705,62215,44,Pending,Cash,SHOP-1306,ORD-982426,Narayanganj Hub,23.6238,90.5,No,50000
04-Mar-26,SR-150,Uttara-10,Bismillah Store,12:34:08,12:42:04,Matched,Electronics,Vision LED TV 32,9,4041,36369,19,Pending,Nagad,SHOP-9700,ORD-292480,Chittagong Depot,23.8738,90.3984,No,50000
26-Mar-26,SR-95,Savar,Bismillah Store,13:16:35,13:29:08,Weak,Furniture,RFL Wardrobe,17,476,8092,37,Pending,Credit,SHOP-8313,ORD-655945,Dhaka North Depot,23.8583,90.2667,No,30000
12-Mar-26,SR-109,Mirpur-10,Bismillah Store,13:26:11,13:48:47,Weak,Electronics,Vision LED TV 43,1,1024,1024,21,Cancelled,bKash,SHOP-4262,ORD-730945,Gazipur Distributor,23.8067,90.3687,No,50000
02-Mar-26,SR-52,Mirpur-1,Brothers Store,16:34:20,16:56:09,Weak,Furniture,RFL Wardrobe,6,2610,15660,27,Confirmed,bKash,SHOP-4025,ORD-491230,Chittagong Depot,23.8041,90.3556,No,50000
16-Mar-26,SR-9,Savar,Green Valley Shop,13:55:49,14:11:31,Matched,Furniture,RFL Plastic Table,9,4967,44703,10,Confirmed,Nagad,SHOP-9525,ORD-913272,Narayanganj Hub,23.8583,90.2667,No,40000
20-Mar-26,SR-77,Savar,Brothers Store,14:24:54,14:40:21,Matched,Plastics,RFL 20L Bucket,13,1023,13299,48,Confirmed,bKash,SHOP-6046,ORD-146619,Chittagong Depot,23.8583,90.2667,No,60000
06-Mar-26,SR-24,Gazipur,City General Store,14:10:11,14:15:35,Weak,Furniture,RFL Wardrobe,15,5261,78915,60,Pending,Credit,SHOP-8255,ORD-631089,Narayanganj Hub,24.0023,90.4264,No,60000
25-Mar-26,SR-147,Narayanganj,Green Valley Shop,13:34:28,13:41:31,Matched,Furniture,RFL Plastic Table,10,2183,21830,26,Cancelled,Cash,SHOP-4685,ORD-209275,Narayanganj Hub,23.6238,90.5,No,30000
23-Mar-26,SR-27,Chittagong,Hasan Traders,15:48:46,16:07:41,Not Matched,Plastics,RFL Storage Box,15,2002,30030,43,Cancelled,Credit,SHOP-4839,ORD-688343,Gazipur Distributor,22.3569,91.7832,No,40000
12-Mar-26,SR-29,Dhanmondi,Tanzim Traders,13:08:32,13:26:04,Matched,Household,RFL Dustbin,22,4005,88110,13,Cancelled,bKash,SHOP-6153,ORD-589672,Gazipur Distributor,23.7461,90.3742,No,50000
10-Mar-26,SR-20,Chittagong,Sadia Store,10:03:28,10:27:16,Matched,Kitchenware,RFL Rice Container,25,4400,110000,36,Confirmed,bKash,SHOP-7333,ORD-119862,Gazipur Distributor,22.3569,91.7832,No,40000
24-Mar-26,SR-36,Mirpur-1,City General Store,10:23:16,10:37:28,Matched,Kitchenware,RFL Spice Box,15,1604,24060,41,Cancelled,Nagad,SHOP-1037,ORD-515170,Chittagong Depot,23.8041,90.3556,No,50000
12-Mar-26,SR-112,Mirpur-1,Omar Store,11:48:43,12:13:35,Weak,Plastics,RFL 20L Bucket,14,5280,73920,41,Confirmed,Nagad,SHOP-1915,ORD-373039,Gazipur Distributor,23.8041,90.3556,No,60000
17-Mar-26,SR-86,Uttara-10,Amin Variety,13:39:36,14:02:07,Matched,Furniture,RFL Dining Table,9,4099,36891,60,Confirmed,Nagad,SHOP-8012,ORD-484346,Narayanganj Hub,23.8738,90.3984,No,30000
01-Mar-26,SR-137,Uttara-3,Sadia Store,15:07:34,15:22:47,Matched,Kitchenware,RFL Food Carrier,22,5566,122452,49,Confirmed,bKash,SHOP-4408,ORD-328744,Narayanganj Hub,23.8759,90.3795,No,30000
25-Mar-26,SR-83,Uttara-3,Omar Store,12:49:11,13:07:59,Not Matched,Kitchenware,RFL Spice Box,23,5907,135861,40,Confirmed,Credit,SHOP-4800,ORD-851461,Narayanganj Hub,23.8759,90.3795,No,40000
19-Mar-26,SR-24,Dhanmondi,Karim Store,14:48:38,14:54:54,Matched,Furniture,RFL Dining Table,4,5866,23464,56,Confirmed,bKash,SHOP-6308,ORD-935574,Chittagong Depot,23.7461,90.3742,No,50000
05-Mar-26,SR-1,Chittagong,Brothers Store,09:40:47,09:53:29,Weak,Furniture,RFL Plastic Table,2,2855,5710,9,Confirmed,Nagad,SHOP-9520,ORD-724850,Narayanganj Hub,22.3569,91.7832,No,60000
13-Mar-26,SR-61,Mirpur-10,Azad Store,12:26:37,12:46:00,Matched,Kitchenware,RFL Spice Box,7,1756,12292,25,Pending,bKash,SHOP-2667,ORD-531492,Dhaka North Depot,23.8067,90.3687,No,30000
18-Mar-26,SR-43,Dhanmondi,Azad Store,10:56:27,11:19:02,Weak,Plastics,RFL Plastic Chair,1,4786,4786,13,Confirmed,bKash,SHOP-4672,ORD-982107,Narayanganj Hub,23.7461,90.3742,No,50000
13-Mar-26,SR-131,Gazipur,Al Madina Shop,15:41:51,16:03:29,Matched,Electronics,Vision LED TV 43,18,2805,50490,60,Confirmed,Nagad,SHOP-2401,ORD-876354,Chittagong Depot,24.0023,90.4264,Yes,30000
06-Mar-26,SR-23,Chittagong,Tanzim Traders,16:26:55,16:33:56,Weak,Furniture,RFL Wardrobe,1,3731,3731,18,Confirmed,Cash,SHOP-2465,ORD-770328,Dhaka South Depot,22.3569,91.7832,No,30000
26-Mar-26,SR-122,Dhanmondi,Amin Variety,15:48:07,15:55:57,Not Matched,Household,RFL Laundry Basket,22,2936,64592,27,Pending,Nagad,SHOP-2120,ORD-855471,Narayanganj Hub,23.7461,90.3742,No,30000
04-Mar-26,SR-90,Dhanmondi,Sadia Store,13:18:41,13:40:06,Matched,Electronics,Vision LED TV 32,8,1283,10264,38,Confirmed,Nagad,SHOP-7188,ORD-111814,Chittagong Depot,23.7461,90.3742,No,30000
30-Mar-26,SR-130,Gazipur,Brothers Store,14:33:52,14:48:26,Matched,Kitchenware,RFL Spice Box,7,1428,9996,1,Confirmed,Credit,SHOP-5164,ORD-818076,Dhaka North Depot,24.0023,90.4264,No,40000
07-Mar-26,SR-138,Uttara-3,Tanzim Traders,15:07:53,15:25:51,Matched,Household,RFL Laundry Basket,14,1002,14028,57,Confirmed,bKash,SHOP-2315,ORD-480078,Narayanganj Hub,23.8759,90.3795,No,40000
15-Mar-26,SR-79,Chittagong,Rahman Traders,09:56:22,10:11:38,Matched,Kitchenware,RFL Rice Container,9,2867,25803,48,Confirmed,Nagad,SHOP-1936,ORD-161337,Gazipur Distributor,22.3569,91.7832,No,40000
28-Mar-26,SR-99,Dhanmondi,Rahman Traders,14:13:38,14:26:37,Weak,Plastics,RFL Water Jug,6,4381,26286,12,Pending,bKash,SHOP-6933,ORD-851465,Chittagong Depot,23.7461,90.3742,No,60000
21-Mar-26,SR-80,Savar,Omar Store,16:30:27,16:41:14,Matched,Electronics,Vision Fan,4,3559,14236,59,Confirmed,bKash,SHOP-2572,ORD-234389,Narayanganj Hub,23.8583,90.2667,No,60000
15-Mar-26,SR-22,Dhanmondi,Maa Enterprise,16:13:09,16:38:15,Matched,Furniture,RFL Plastic Table,6,5344,32064,27,Confirmed,bKash,SHOP-4543,ORD-963815,Dhaka South Depot,23.7461,90.3742,No,30000
04-Mar-26,SR-86,Chittagong,Bismillah Store,09:31:10,09:37:08,Matched,Plastics,RFL Plastic Chair,11,3807,41877,51,Pending,bKash,SHOP-4089,ORD-411281,Narayanganj Hub,22.3569,91.7832,No,50000
15-Mar-26,SR-32,Mirpur-10,Green Valley Shop,11:26:20,11:40:27,Weak,Electronics,Vision LED TV 32,12,3342,40104,3,Confirmed,Nagad,SHOP-5232,ORD-410454,Dhaka South Depot,23.8067,90.3687,No,50000
22-Mar-26,SR-32,Chittagong,Karim Store,09:11:50,09:20:28,Not Matched,Electronics,Vision Fan,14,2808,39312,22,Cancelled,Nagad,SHOP-1216,ORD-813332,Chittagong Depot,22.3569,91.7832,No,40000
28-Mar-26,SR-51,Uttara-3,Green Valley Shop,11:35:17,11:49:23,Matched,Electronics,Vision LED TV 32,6,995,5970,32,Confirmed,bKash,SHOP-3825,ORD-103309,Chittagong Depot,23.8759,90.3795,No,30000
25-Mar-26,SR-4,Uttara-3,Amin Variety,13:44:11,13:54:31,Matched,Plastics,RFL Water Jug,21,5475,114975,39,Cancelled,bKash,SHOP-4288,ORD-612672,Dhaka South Depot,23.8759,90.3795,No,50000
28-Mar-26,SR-67,Uttara-3,Bismillah Store,13:13:00,13:26:07,Matched,Electronics,Vision Fan,20,4847,96940,44,Confirmed,bKash,SHOP-6218,ORD-214110,Gazipur Distributor,23.8759,90.3795,No,40000
28-Mar-26,SR-37,Narayanganj,Karim Store,16:01:34,16:16:11,Matched,Household,RFL Laundry Basket,3,1336,4008,9,Pending,Credit,SHOP-5077,ORD-176638,Chittagong Depot,23.6238,90.5,No,60000
05-Mar-26,SR-125,Uttara-3,Al Madina Shop,09:23:39,09:47:15,Matched,Plastics,RFL Plastic Chair,5,4020,20100,4,Confirmed,Cash,SHOP-2794,ORD-929082,Narayanganj Hub,23.8759,90.3795,Yes,60000
26-Mar-26,SR-112,Dhanmondi,Rahman Traders,14:58:34,15:08:50,Matched,Household,RFL Dustbin,2,2352,4704,46,Confirmed,Nagad,SHOP-8687,ORD-391990,Dhaka North Depot,23.7461,90.3742,No,40000
11-Mar-26,SR-128,Gazipur,Omar Store,15:32:07,15:51:40,Matched,Furniture,RFL Dining Table,7,4767,33369,52,Pending,bKash,SHOP-6604,ORD-510392,Dhaka North Depot,24.0023,90.4264,No,30000
21-Mar-26,SR-46,Gazipur,Tanzim Traders,12:06:16,12:29:38,Matched,Kitchenware,RFL Food Carrier,18,3528,63504,42,Cancelled,Nagad,SHOP-9179,ORD-137616,Chittagong Depot,24.0023,90.4264,No,50000
26-Mar-26,SR-87,Savar,Sadia Store,14:04:42,14:13:42,Matched,Plastics,RFL Water Jug,4,5084,20336,31,Confirmed,Credit,SHOP-8191,ORD-730006,Dhaka North Depot,23.8583,90.2667,No,50000
25-Mar-26,SR-16,Gazipur,City General Store,16:06:49,16:30:13,Matched,Electronics,Vision LED TV 43,14,3047,42658,18,Pending,Credit,SHOP-4651,ORD-924555,Gazipur Distributor,24.0023,90.4264,No,40000
03-Mar-26,SR-42,Uttara-10,Rahman Traders,15:47:11,15:54:28,Matched,Plastics,RFL Storage Box,20,1923,38460,60,Cancelled,Credit,SHOP-4405,ORD-369031,Gazipur Distributor,23.8738,90.3984,No,30000
11-Mar-26,SR-55,Mirpur-10,Rahman Traders,11:39:50,12:00:17,Matched,Plastics,RFL Storage Box,23,1679,38617,3,Confirmed,bKash,SHOP-5207,ORD-131439,Dhaka North Depot,23.8067,90.3687,No,30000
17-Mar-26,SR-91,Uttara-10,Green Valley Shop,16:04:57,16:14:43,Matched,Plastics,RFL 20L Bucket,21,3308,69468,39,Confirmed,bKash,SHOP-9387,ORD-664457,Dhaka North Depot,23.8738,90.3984,No,40000
02-Mar-26,SR-150,Narayanganj,Karim Store,15:03:53,15:27:24,Matched,Electronics,Vision LED TV 32,17,5591,95047,43,Confirmed,Credit,SHOP-3347,ORD-641744,Gazipur Distributor,23.6238,90.5,No,50000
08-Mar-26,SR-47,Mirpur-1,Maa Enterprise,11:29:44,11:38:42,Matched,Kitchenware,RFL Spice Box,5,4305,21525,22,Confirmed,Cash,SHOP-5660,ORD-288489,Narayanganj Hub,23.8041,90.3556,No,40000
14-Mar-26,SR-107,Mirpur-10,Al Madina Shop,10:44:50,10:50:58,Matched,Electronics,Vision LED TV 43,4,3582,14328,37,Pending,bKash,SHOP-1470,ORD-838463,Dhaka South Depot,23.8067,90.3687,No,50000
12-Mar-26,SR-57,Mirpur-10,New Market Traders,11:35:36,11:57:39,Not Matched,Plastics,RFL 20L Bucket,8,266,2128,21,Confirmed,bKash,SHOP-9497,ORD-544396,Gazipur Distributor,23.8067,90.3687,No,50000
05-Mar-26,SR-35,Mirpur-10,Maa Enterprise,10:07:07,10:19:50,Matched,Kitchenware,RFL Food Carrier,19,1029,19551,56,Confirmed,Cash,SHOP-9786,ORD-424559,Narayanganj Hub,23.8067,90.3687,No,50000
12-Mar-26,SR-85,Dhanmondi,Brothers Store,14:40:43,15:05:56,Matched,Plastics,RFL Storage Box,18,2978,53604,15,Confirmed,Credit,SHOP-5324,ORD-306890,Dhaka South Depot,23.7461,90.3742,No,40000
15-Mar-26,SR-149,Chittagong,Tanzim Traders,09:54:30,10:14:03,Matched,Kitchenware,RFL Rice Container,7,4414,30898,48,Pending,Nagad,SHOP-1260,ORD-165078,Narayanganj Hub,22.3569,91.7832,No,30000
27-Mar-26,SR-22,Narayanganj,Sadia Store,14:29:14,14:37:19,Matched,Electronics,Vision Fan,5,587,2935,50,Confirmed,Cash,SHOP-7894,ORD-478202,Dhaka North Depot,23.6238,90.5,No,30000
15-Mar-26,SR-112,Chittagong,Hasan Traders,11:29:47,11:50:23,Matched,Furniture,RFL Wardrobe,6,491,2946,7,Pending,bKash,SHOP-3341,ORD-450059,Dhaka North Depot,22.3569,91.7832,No,40000
29-Mar-26,SR-66,Mirpur-10,Al Madina Shop,12:20:38,12:34:49,Matched,Plastics,RFL Storage Box,24,5519,132456,34,Confirmed,Cash,SHOP-4145,ORD-395238,Narayanganj Hub,23.8067,90.3687,No,60000
14-Mar-26,SR-67,Mirpur-10,City General Store,14:36:54,14:55:42,Matched,Furniture,RFL Wardrobe,11,5234,57574,17,Pending,Cash,SHOP-5520,ORD-842909,Narayanganj Hub,23.8067,90.3687,No,50000
19-Mar-26,SR-35,Mohammadpur,City General Store,09:09:43,09:20:57,Matched,Plastics,RFL 20L Bucket,13,1280,16640,31,Confirmed,bKash,SHOP-2745,ORD-985682,Gazipur Distributor,23.757,90.358,No,50000
04-Mar-26,SR-144,Savar,Bismillah Store,10:25:51,10:45:29,Matched,Plastics,RFL 20L Bucket,20,4679,93580,49,Pending,Credit,SHOP-1492,ORD-599416,Dhaka South Depot,23.8583,90.2667,No,40000
20-Mar-26,SR-126,Chittagong,Tanzim Traders,15:10:53,15:35:23,Matched,Household,RFL Mop Set,25,5063,126575,54,Confirmed,Credit,SHOP-2389,ORD-964137,Dhaka South Depot,22.3569,91.7832,No,40000
09-Mar-26,SR-40,Savar,Bismillah Store,14:09:41,14:21:22,Matched,Plastics,RFL 20L Bucket,19,2630,49970,16,Confirmed,Nagad,SHOP-6317,ORD-715505,Dhaka South Depot,23.8583,90.2667,No,30000
15-Mar-26,SR-93,Uttara-10,Hasan Traders,09:36:41,09:49:37,Matched,Plastics,RFL Storage Box,15,495,7425,57,Confirmed,Cash,SHOP-9398,ORD-849377,Dhaka South Depot,23.8738,90.3984,No,40000
17-Mar-26,SR-106,Mohammadpur,Rahman Traders,16:01:35,16:12:42,Matched,Furniture,RFL Dining Table,25,5502,137550,59,Pending,bKash,SHOP-5369,ORD-238973,Chittagong Depot,23.757,90.358,No,60000
07-Mar-26,SR-56,Savar,Maa Enterprise,15:25:01,15:43:00,Weak,Electronics,Vision LED TV 32,6,4019,24114,18,Cancelled,Credit,SHOP-8597,ORD-692588,Dhaka North Depot,23.8583,90.2667,No,60000
26-Mar-26,SR-39,Dhanmondi,Brothers Store,14:30:14,14:41:26,Matched,Plastics,RFL Storage Box,15,5812,87180,59,Confirmed,Credit,SHOP-4244,ORD-720964,Dhaka South Depot,23.7461,90.3742,No,60000
11-Mar-26,SR-6,Mirpur-10,Tanzim Traders,11:06:54,11:27:13,Matched,Kitchenware,RFL Rice Container,3,292,876,43,Confirmed,Nagad,SHOP-7397,ORD-359097,Chittagong Depot,23.8067,90.3687,No,50000
11-Mar-26,SR-145,Uttara-10,Omar Store,11:30:44,11:44:07,Not Matched,Plastics,RFL 20L Bucket,8,4651,37208,24,Pending,Cash,SHOP-2193,ORD-645777,Gazipur Distributor,23.8738,90.3984,No,40000
15-Mar-26,SR-47,Mohammadpur,Rahman Traders,11:10:17,11:35:03,Matched,Electronics,Vision LED TV 43,7,1462,10234,54,Pending,Credit,SHOP-7408,ORD-400317,Narayanganj Hub,23.757,90.358,No,40000
09-Mar-26,SR-59,Gazipur,Bismillah Store,14:11:00,14:36:02,Matched,Electronics,Vision Fan,9,4487,40383,13,Confirmed,bKash,SHOP-2164,ORD-493557,Narayanganj Hub,24.0023,90.4264,No,30000
11-Mar-26,SR-103,Gazipur,Azad Store,16:33:47,16:50:27,Matched,Plastics,RFL 20L Bucket,2,4479,8958,15,Confirmed,Nagad,SHOP-7514,ORD-318865,Chittagong Depot,24.0023,90.4264,No,40000
08-Mar-26,SR-138,Mirpur-10,Amin Variety,14:04:16,14:20:53,Weak,Plastics,RFL 20L Bucket,15,1675,25125,40,Confirmed,Cash,SHOP-6656,ORD-727453,Dhaka South Depot,23.8067,90.3687,No,30000
03-Mar-26,SR-50,Chittagong,Karim Store,10:36:20,10:42:04,Not Matched,Household,RFL Laundry Basket,7,1122,7854,43,Confirmed,bKash,SHOP-8703,ORD-343627,Gazipur Distributor,22.3569,91.7832,No,40000
11-Mar-26,SR-88,Chittagong,Brothers Store,09:43:56,09:53:36,Matched,Kitchenware,RFL Rice Container,23,3246,74658,34,Confirmed,Nagad,SHOP-5512,ORD-688262,Narayanganj Hub,22.3569,91.7832,No,50000
08-Mar-26,SR-38,Narayanganj,Omar Store,12:02:54,12:17:58,Matched,Plastics,RFL Plastic Chair,13,4205,54665,13,Confirmed,Credit,SHOP-6967,ORD-758577,Chittagong Depot,23.6238,90.5,No,30000
28-Mar-26,SR-149,Mirpur-1,City General Store,09:48:51,10:14:20,Matched,Furniture,RFL Wardrobe,19,1538,29222,40,Cancelled,Credit,SHOP-9134,ORD-896385,Gazipur Distributor,23.8041,90.3556,No,50000
26-Mar-26,SR-141,Narayanganj,Bismillah Store,10:49:27,11:11:03,Matched,Plastics,RFL Water Jug,12,1018,12216,44,Confirmed,Cash,SHOP-1811,ORD-652721,Chittagong Depot,23.6238,90.5,No,40000
05-Mar-26,SR-12,Savar,Azad Store,11:19:19,11:29:16,Matched,Household,RFL Mop Set,17,3717,63189,39,Pending,Credit,SHOP-4308,ORD-607915,Dhaka North Depot,23.8583,90.2667,No,60000
14-Mar-26,SR-55,Chittagong,Green Valley Shop,13:03:51,13:28:49,Matched,Furniture,RFL Plastic Table,20,4795,95900,27,Confirmed,Nagad,SHOP-3546,ORD-798758,Dhaka South Depot,22.3569,91.7832,No,30000
27-Mar-26,SR-134,Savar,Tanzim Traders,15:37:09,15:44:11,Matched,Kitchenware,RFL Rice Container,16,5569,89104,52,Confirmed,Nagad,SHOP-9208,ORD-797875,Gazipur Distributor,23.8583,90.2667,No,30000
01-Mar-26,SR-4,Mirpur-10,New Market Traders,16:50:07,17:11:32,Weak,Electronics,Vision LED TV 43,1,4853,4853,5,Pending,Cash,SHOP-7051,ORD-433877,Gazipur Distributor,23.8067,90.3687,No,40000
11-Mar-26,SR-2,Uttara-10,Azad Store,16:27:48,16:41:15,Matched,Plastics,RFL 20L Bucket,22,4304,94688,5,Pending,Cash,SHOP-4508,ORD-615684,Chittagong Depot,23.8738,90.3984,No,40000
04-Mar-26,SR-149,Savar,Hasan Traders,12:20:13,12:31:04,Matched,Electronics,Vision LED TV 43,9,4291,38619,23,Cancelled,Cash,SHOP-1381,ORD-320749,Dhaka North Depot,23.8583,90.2667,No,30000
26-Mar-26,SR-16,Dhanmondi,Brothers Store,12:08:51,12:16:51,Matched,Electronics,Vision LED TV 43,4,5179,20716,49,Confirmed,Cash,SHOP-6020,ORD-714057,Narayanganj Hub,23.7461,90.3742,No,50000
15-Mar-26,SR-53,Mirpur-10,New Market Traders,13:24:50,13:49:52,Weak,Kitchenware,RFL Rice Container,11,3682,40502,37,Confirmed,bKash,SHOP-5439,ORD-572100,Narayanganj Hub,23.8067,90.3687,No,40000
01-Mar-26,SR-149,Uttara-3,New Market Traders,13:59:07,14:06:43,Matched,Electronics,Vision LED TV 43,25,4129,103225,49,Pending,Credit,SHOP-2297,ORD-971493,Narayanganj Hub,23.8759,90.3795,No,60000
29-Mar-26,SR-43,Uttara-10,Tanzim Traders,09:00:39,09:12:53,Matched,Furniture,RFL Wardrobe,24,3217,77208,29,Confirmed,bKash,SHOP-6450,ORD-128427,Dhaka North Depot,23.8738,90.3984,No,40000
15-Mar-26,SR-136,Narayanganj,City General Store,14:48:47,15:04:12,Matched,Kitchenware,RFL Food Carrier,22,4662,102564,28,Confirmed,Nagad,SHOP-8920,ORD-107821,Dhaka North Depot,23.6238,90.5,No,60000
01-Mar-26,SR-18,Mohammadpur,Hasan Traders,09:49:26,10:13:29,Matched,Plastics,RFL 20L Bucket,8,1688,13504,35,Confirmed,Nagad,SHOP-9564,ORD-780644,Chittagong Depot,23.757,90.358,No,60000
17-Mar-26,SR-53,Uttara-10,Azad Store,14:29:35,14:36:01,Not Matched,Household,RFL Laundry Basket,18,5156,92808,19,Confirmed,Credit,SHOP-1767,ORD-951176,Narayanganj Hub,23.8738,90.3984,No,60000
18-Mar-26,SR-148,Mohammadpur,City General Store,16:10:37,16:34:36,Matched,Plastics,RFL 20L Bucket,9,2449,22041,15,Cancelled,Nagad,SHOP-4059,ORD-254709,Dhaka North Depot,23.757,90.358,No,60000
12-Mar-26,SR-123,Uttara-3,Hasan Traders,10:33:50,10:39:59,Matched,Household,RFL Mop Set,7,1875,13125,15,Confirmed,Nagad,SHOP-8337,ORD-909016,Chittagong Depot,23.8759,90.3795,No,30000
02-Mar-26,SR-49,Uttara-10,Sadia Store,12:56:10,13:03:40,Matched,Household,RFL Dustbin,4,3693,14772,55,Confirmed,Nagad,SHOP-5893,ORD-390511,Dhaka South Depot,23.8738,90.3984,No,50000
04-Mar-26,SR-18,Uttara-10,Al Madina Shop,11:07:27,11:18:57,Matched,Furniture,RFL Dining Table,16,3931,62896,55,Confirmed,Cash,SHOP-6167,ORD-755695,Gazipur Distributor,23.8738,90.3984,Yes,60000
31-Mar-26,SR-52,Narayanganj,Karim Store,11:15:26,11:30:23,Weak,Plastics,RFL Water Jug,18,4468,80424,26,Confirmed,Nagad,SHOP-9158,ORD-462533,Narayanganj Hub,23.6238,90.5,No,50000
07-Mar-26,SR-132,Mohammadpur,Omar Store,13:55:42,14:08:14,Matched,Plastics,RFL Plastic Chair,8,4767,38136,34,Confirmed,Nagad,SHOP-1799,ORD-804740,Dhaka North Depot,23.757,90.358,No,40000
10-Mar-26,SR-75,Uttara-10,Karim Store,11:35:06,11:48:12,Matched,Electronics,Vision LED TV 43,22,981,21582,8,Confirmed,Cash,SHOP-7605,ORD-279874,Dhaka North Depot,23.8738,90.3984,No,50000
02-Mar-26,SR-27,Gazipur,Amin Variety,09:35:56,10:00:06,Matched,Household,RFL Laundry Basket,14,5877,82278,5,Confirmed,Cash,SHOP-2192,ORD-105936,Dhaka North Depot,24.0023,90.4264,No,50000
07-Mar-26,SR-90,Mohammadpur,Sadia Store,15:21:40,15:42:07,Matched,Plastics,RFL 20L Bucket,16,669,10704,39,Pending,bKash,SHOP-4394,ORD-625443,Narayanganj Hub,23.757,90.358,No,60000
03-Mar-26,SR-37,Dhanmondi,Rahman Traders,11:12:50,11:32:15,Not Matched,Electronics,Vision LED TV 43,2,3575,7150,30,Pending,Nagad,SHOP-5240,ORD-759534,Dhaka North Depot,23.7461,90.3742,No,40000
21-Mar-26,SR-74,Mirpur-10,Green Valley Shop,10:43:35,11:00:01,Matched,Electronics,Vision Fan,24,1926,46224,37,Confirmed,bKash,SHOP-4299,ORD-274904,Dhaka North Depot,23.8067,90.3687,No,60000
03-Mar-26,SR-103,Chittagong,Karim Store,13:08:38,13:19:49,Weak,Household,RFL Mop Set,25,2498,62450,43,Cancelled,Credit,SHOP-3138,ORD-382717,Gazipur Distributor,22.3569,91.7832,No,60000
28-Mar-26,SR-58,Uttara-10,Brothers Store,13:50:51,13:58:01,Matched,Household,RFL Mop Set,8,5015,40120,37,Pending,Cash,SHOP-5764,ORD-576534,Narayanganj Hub,23.8738,90.3984,No,50000
08-Mar-26,SR-81,Chittagong,Omar Store,14:09:48,14:16:34,Matched,Plastics,RFL Plastic Chair,7,241,1687,22,Confirmed,Nagad,SHOP-2096,ORD-112738,Gazipur Distributor,22.3569,91.7832,No,40000
